Unnamed: 0,prefix_v4,status,status_name,prefix_v6,is_anchor,last_connected,tags,type,address_v6,latitude,longitude,id,address_v4,country_code,is_public,asn_v4,asn_v6,status_since,first_connected,total_uptime,cc
5,41.77.144.0/21,1.0,Connected,2c0f:fa10::/32,False,1600959511.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-stable-1d', 'system-ipv6-capable', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-ipv6-doesnt-work', 'system-ipv4-works', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-v3']",Probe,2c0f:fa10:99:2:a2f3:c1ff:fec4:690c,-15.3885,28.3195,13758.0,41.77.144.98,ZM,True,30844.0,30844.0,1599083727.0,1398701615.0,186812019.0,ZM
6,41.218.80.0/22,3.0,Abandoned,,False,1509174781.0,"['system-no-flash-drive', 'system-trying-to-connect', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,-15.4225,28.3295,14451.0,41.218.81.202,ZM,True,33763.0,,1509174781.0,1394803856.0,53247262.0,ZM
7,196.46.192.0/22,1.0,Connected,,False,1600959511.0,"['system-ipv4-stable-1d', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'known-ipv4-issues', 'system-v3']",Probe,,-15.4195,28.2785,21026.0,196.46.192.14,ZM,True,7420.0,,1600759783.0,1426919266.0,68856206.0,ZM
8,41.63.0.0/18,3.0,Abandoned,2c0f:f670::/32,False,1577160474.0,"['system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",Probe,2c0f:f670:3:0:ea94:f6ff:fee3:66ec,-15.3915,28.3205,21673.0,41.63.32.190,ZM,True,37532.0,37532.0,1577160474.0,1509449776.0,67254453.0,ZM
9,,0.0,Never Connected,,False,,"['system-dns-problem-suspected', 'probe-v3', 'system-v3', 'isp', 'free', 'mobile']",Probe,,-15.3925,28.3195,26240.0,,ZM,True,,,,,0.0,ZM
10,41.72.96.0/19,3.0,Abandoned,,False,,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3']",Probe,,-15.3925,28.3195,26241.0,41.72.96.145,ZM,True,37154.0,,1472638374.0,,0.0,ZM
11,41.63.0.0/18,3.0,Abandoned,,False,1501491107.0,"['system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",Probe,,-14.9985,30.0015,30088.0,,ZM,False,37532.0,,1501491107.0,1500029589.0,2378607.0,ZM
0,154.119.31.0/24,1.0,Connected,,False,1600959467.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,-3.3805,29.3805,12975.0,154.119.31.2,BI,True,327798.0,,1600939042.0,1395891678.0,197487079.0,BI
1,196.49.3.0/24,3.0,Abandoned,,False,1476440756.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3']",Probe,,-3.3815,29.3815,12982.0,196.49.3.4,BI,True,37695.0,,1476440756.0,1401436156.0,68584891.0,BI
2,,3.0,Abandoned,,False,1393588589.0,"['system-ipv4-rfc1918', 'system-v3']",Probe,,-3.3695,29.9175,14416.0,,BI,True,,,1393588589.0,1393582369.0,10968.0,BI
3,197.231.249.0/24,3.0,Abandoned,,False,1393588555.0,"['system-ipv4-rfc1918', 'system-no-flash-drive', 'system-ipv4-capable', 'system-v3']",Probe,,-3.3685,29.9215,14499.0,197.231.249.63,BI,True,37586.0,,1393588555.0,1393521777.0,63818.0,BI
4,,3.0,Abandoned,,False,1424077300.0,"['system-ipv4-rfc1918', 'system-v3']",Probe,,-3.3825,29.3715,16780.0,,BI,True,,,1424077300.0,1423878297.0,398006.0,BI
5,193.144.0.0/14,3.0,Abandoned,2001:720::/32,False,1453730585.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",Probe,2001:720:458:a:c24a:ff:fe09:47de,-3.3585,29.3575,18608.0,193.145.14.94,BI,True,766.0,766.0,1453730585.0,1424962028.0,29275329.0,BI
6,41.79.227.0/24,3.0,Abandoned,,False,1473415333.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,-3.3585,29.3575,18619.0,41.79.227.17,BI,True,37545.0,,1473415333.0,1444916386.0,14570210.0,BI
7,41.79.45.0/24,1.0,Connected,,False,1600959467.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,-3.3925,29.3575,21610.0,41.79.45.237,BI,True,37336.0,,1600957912.0,1441641489.0,93875827.0,BI
8,41.79.226.0/24,3.0,Abandoned,,False,1438586662.0,"['system-readonly-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",Probe,,-3.5025,29.9995,27451.0,,BI,False,37545.0,,1438586662.0,1433850487.0,752117.0,BI
0,,3.0,Abandoned,,False,1333643480.0,"['system-no-controller-connection', 'system-v1', 'no-nat', 'office']",Probe,,-25.9695,32.5805,177.0,,MZ,True,,,1333643480.0,1291993974.0,34682474.0,MZ
1,41.221.208.0/24,1.0,Connected,2400:8800:8000::/35,True,1600959491.0,"['system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-90d', 'system-ipv4-stable-90d', 'system-ipv6-stable-30d', 'system-ipv4-stable-30d', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv6-works', 'system-ipv4-works', 'system-ipv6-capable', 'system-ipv4-capable', 'system-virtual', 'system-anchor']",Probe,2400:8800:9f03::2,-25.9795,32.5805,6777.0,41.221.208.94,MZ,True,3491.0,3491.0,1597825522.0,1588864989.0,12094176.0,MZ
2,197.249.4.0/22,3.0,Abandoned,,False,1502383304.0,"['system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",Probe,fd6d:2d34:e875:0:fa1a:67ff:fe4d:8a08,-25.8885,32.6075,13118.0,197.249.4.90,MZ,True,25139.0,,1502383304.0,1402194976.0,39044244.0,MZ
3,105.16.0.0/12,3.0,Abandoned,2c0f:feb0::/32,False,1564394790.0,"['system-ipv6-capable', 'system-ipv4-capable', 'system-v3', 'no-nat']",Probe,2c0f:feb0:9:1::2,-25.9705,32.5785,13725.0,105.16.144.2,MZ,True,37100.0,37100.0,1564394790.0,1392628688.0,167511247.0,MZ
4,41.220.164.0/22,1.0,Connected,,False,1600959491.0,"['system-ipv4-stable-1d', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv6-works', 'system-ipv4-works', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3', 'no-nat']",Probe,2001:4378:c004:1100:a2f3:c1ff:fec4:5ccc,-25.9695,32.5785,13727.0,41.220.165.11,MZ,True,30619.0,,1600601626.0,1392917895.0,204387569.0,MZ
5,197.242.160.0/20,1.0,Connected,,False,1600959491.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-capable', 'system-v3', 'no-nat']",Probe,,-25.9785,32.5915,13788.0,197.242.165.2,MZ,True,42235.0,,1600076890.0,1390984139.0,209734085.0,MZ
6,197.242.160.0/20,1.0,Connected,,False,1600959491.0,"['system-ipv4-stable-1d', 'system-ipv4-stable-30d', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-90d', 'system-ipv4-capable', 'system-ipv4-works', 'system-v3', 'no-nat']",Probe,,-18.6685,35.5315,13799.0,197.242.165.6,MZ,True,42235.0,,1598079425.0,1391010091.0,203128653.0,MZ
7,,3.0,Abandoned,,False,1402568246.0,"['system-v3', 'no-nat', 'academic', 'ixp', 'fibre']",Probe,,-25.9495,32.6015,14687.0,,MZ,True,,,1402568246.0,1398686578.0,2935837.0,MZ
8,212.96.24.0/22,3.0,Abandoned,,False,1447232661.0,"['system-no-flash-drive', 'defect', 'system-ipv4-capable', 'broken', 'system-v3']",Probe,,-25.9305,32.6295,14944.0,,MZ,False,37139.0,,1447232661.0,1416300604.0,29008931.0,MZ
9,63.223.6.0/24,1.0,Connected,,False,1600959491.0,"['system-ipv4-stable-1d', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'soon-eol', 'system-ipv4-capable', 'broken', 'system-ipv4-works', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-v3']",Probe,,-25.9685,32.5705,14968.0,63.223.6.90,MZ,True,3491.0,,1600174652.0,1416477350.0,180863940.0,MZ
10,196.3.96.0/21,3.0,Abandoned,,False,1572596272.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,-25.9505,32.6005,19574.0,196.3.96.11,MZ,True,31960.0,,1572596272.0,1504279870.0,67826948.0,MZ
11,63.223.5.0/24,3.0,Abandoned,,False,1539762767.0,"['system-dns-problem-suspected', 'system-ipv4-capable', 'system-v3', 'no-nat', 'core', 'fibre']",Probe,,-25.9595,32.6105,20176.0,63.223.5.58,MZ,True,3491.0,,1539762767.0,1454088320.0,82811190.0,MZ
12,,0.0,Never Connected,,False,,"['system-dns-problem-suspected', 'system-v3']",Probe,,-25.8895,32.6075,21317.0,,MZ,True,,,,,0.0,MZ
13,,0.0,Never Connected,,False,,"['system-flash-drive-filesystem-corrupted', 'system-firewall-problem-suspected', 'system-v3']",Probe,,-25.9525,32.5995,21340.0,,MZ,True,,,,,0.0,MZ
14,196.10.148.0/24,1.0,Connected,,False,1600959491.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v4']",Probe,,-25.9485,32.5795,50858.0,196.10.148.18,MZ,True,37697.0,,1600892833.0,1599723974.0,1231943.0,MZ
0,41.85.175.0/24,3.0,Abandoned,,False,1469461113.0,"['nat', 'system-v2', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3695,2.4315,4084.0,41.85.175.69,BJ,True,28683.0,,1469461113.0,1375091073.0,44922891.0,BJ
1,41.222.192.0/22,3.0,Abandoned,,False,1455723472.0,"['office', 'no-nat', 'system-v2', 'system-ipv4-capable', 'system-firewall-problem-suspected']",Probe,,6.3705,2.4295,4946.0,41.222.192.7,BJ,True,37090.0,,1455723472.0,1378492206.0,67246675.0,BJ
2,,3.0,Abandoned,,False,1379875214.0,"['nat', 'system-v3', 'system-ipv4-rfc1918']",Probe,,6.3715,2.4305,10178.0,,BJ,True,,,1379875214.0,1370532369.0,4190300.0,BJ
3,196.192.24.0/21,3.0,Abandoned,,False,1516018928.0,"['nat', 'system-v3', 'system-ipv4-capable', 'system-flash-drive-filesystem-corrupted']",Probe,,6.4485,2.3475,10212.0,196.192.27.105,BJ,True,28683.0,,1516018928.0,1364895231.0,84193266.0,BJ
4,,3.0,Abandoned,,False,1419678986.0,"['nat', 'system-v3', 'system-ipv4-rfc1918']",Probe,,6.3675,2.4285,11931.0,,BJ,True,,,1419678986.0,1380637493.0,21824125.0,BJ
5,41.216.32.0/21,3.0,Abandoned,,False,1442915752.0,"['nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3685,2.4285,11932.0,41.216.37.151,BJ,True,28683.0,,1442915752.0,1380779433.0,20689647.0,BJ
6,41.222.192.0/24,2.0,Disconnected,,False,1596266565.0,"['nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3695,2.4295,11944.0,41.222.192.58,BJ,True,37090.0,,1596266565.0,1385499767.0,181490126.0,BJ
7,81.91.228.0/24,3.0,Abandoned,,False,1530895492.0,"['nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-dns-problem-suspected']",Probe,,6.3695,2.4295,13145.0,81.91.228.138,BJ,True,28683.0,,1530895492.0,1386612632.0,90091243.0,BJ
8,41.74.10.0/23,3.0,Abandoned,,False,1530319247.0,"['nat', 'system-v3', 'system-ipv4-capable', 'system-dns-problem-suspected']",Probe,,6.3705,2.4275,13207.0,41.74.10.174,BJ,True,37292.0,,1530319247.0,1386864889.0,29278545.0,BJ
9,41.86.224.0/24,2.0,Disconnected,,False,1599230259.0,"['office', 'no-nat', 'system-v3', 'system-ipv4-capable']",Probe,,6.3715,2.4285,13239.0,41.86.224.94,BJ,True,37090.0,,1599230259.0,1386197365.0,182121092.0,BJ
10,41.86.224.0/19,3.0,Abandoned,,False,1475240961.0,"['system-no-flash-drive', 'nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-trying-to-connect']",Probe,,6.3695,2.4295,13245.0,,BJ,False,37090.0,,1475240961.0,1385974250.0,74685601.0,BJ
11,197.234.216.0/21,3.0,Abandoned,,False,1522579524.0,"['nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-no-flash-drive']",Probe,,6.3675,2.4275,13301.0,197.234.221.226,BJ,True,37424.0,,1522579524.0,1382536765.0,86205566.0,BJ
12,197.234.216.0/21,3.0,Abandoned,,False,1522191621.0,"['home', 'nat', 'system-v3', 'cgn', 'lte', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-dns-problem-suspected']",Probe,,6.3875,2.4685,13421.0,197.234.221.94,BJ,True,37424.0,,1522191621.0,1382644046.0,58283375.0,BJ
13,196.192.24.0/21,3.0,Abandoned,,False,1575267781.0,"['system-v3', 'system-ipv4-capable', 'system-no-flash-drive']",Probe,,6.5415,2.4675,14419.0,196.192.27.116,BJ,True,28683.0,,1575267781.0,1405353193.0,66676787.0,BJ
14,41.85.184.0/24,3.0,Abandoned,,False,1481196521.0,"['nat', 'system-v3', 'system-auto-geoip-country', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,,9.4975,2.2515,14490.0,,BJ,False,28683.0,,1481196521.0,1391177041.0,31806597.0,BJ
15,,3.0,Abandoned,,False,1405418596.0,"['system-v3', 'system-auto-geoip-country', 'system-ipv4-rfc1918']",Probe,,9.4975,2.2515,14491.0,,BJ,False,,,1405418596.0,1393484633.0,37479.0,BJ
16,,3.0,Abandoned,,False,1410341441.0,['system-v3'],Probe,,6.3485,2.4415,14492.0,,BJ,True,,,1410341441.0,1410061984.0,17654.0,BJ
17,41.86.224.0/21,3.0,Abandoned,,False,1440025901.0,"['home', 'nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3585,2.4115,15392.0,41.86.227.75,BJ,True,37090.0,,1440025901.0,1402236261.0,33631779.0,BJ
18,41.85.184.0/24,3.0,Abandoned,,False,1481196903.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,,9.3495,2.6195,15944.0,41.85.184.26,BJ,True,28683.0,,1481196903.0,1407361415.0,25702145.0,BJ
19,196.192.24.0/21,3.0,Abandoned,2002::/16,False,1481527467.0,"['system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-flash-drive-filesystem-corrupted']",Probe,2002:c4c0:1b72:b:6666:b3ff:feb0:d752,6.4205,2.3395,15946.0,196.192.27.111,BJ,True,28683.0,,1481527467.0,1404227030.0,45111450.0,BJ
20,41.86.224.0/21,3.0,Abandoned,,False,1440025890.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3675,2.4315,19580.0,41.86.227.75,BJ,True,37090.0,,1440025890.0,1434222425.0,5064579.0,BJ
21,83.229.64.0/18,3.0,Abandoned,,False,1440483973.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-no-flash-drive']",Probe,,10.0185,2.0915,19583.0,83.229.122.89,BJ,True,8513.0,,1440483973.0,1418640893.0,21156406.0,BJ
22,41.85.185.0/24,3.0,Abandoned,,False,1465797716.0,"['fibre', 'office', 'nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'abetic']",Probe,,6.3685,2.4315,20892.0,41.85.185.234,BJ,True,28683.0,,1465797716.0,1435083810.0,18765056.0,BJ
23,41.86.224.0/21,3.0,Abandoned,,False,1447830338.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3715,2.4275,20908.0,41.86.228.31,BJ,True,37090.0,,1447830338.0,1435691718.0,1797478.0,BJ
24,41.222.192.0/22,3.0,Abandoned,,False,1445035382.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-no-flash-drive']",Probe,,6.4485,2.3475,21602.0,,BJ,False,37090.0,,1445035382.0,1437033916.0,255354.0,BJ
25,41.86.224.0/19,2.0,Disconnected,,False,1600694317.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3695,2.3885,21634.0,41.86.240.141,BJ,True,37090.0,,1600694317.0,1449841222.0,86947826.0,BJ
26,41.86.232.0/22,3.0,Abandoned,,False,1502398870.0,"['system-v3', 'system-ipv4-capable']",Probe,,6.5005,2.6315,21987.0,41.86.234.101,BJ,True,37090.0,,1502398870.0,1441269669.0,57851897.0,BJ
27,41.222.192.0/22,1.0,Connected,,False,1600959452.0,"['system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'no-nat', 'office']",Probe,,6.3795,2.3875,22205.0,41.222.192.58,BJ,True,37090.0,,1600179739.0,1441275144.0,64163153.0,BJ
28,41.86.224.0/20,1.0,Connected,,False,1600959452.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'office', 'no-nat']",Probe,,6.3495,2.4085,22235.0,41.86.234.103,BJ,True,37090.0,,1599762261.0,1441286692.0,98258409.0,BJ
29,41.86.224.0/20,3.0,Abandoned,,False,1482388681.0,"['home', 'nat', 'ipv4', 'wireless-isp', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-no-flash-drive']",Probe,,6.3705,2.4295,23346.0,41.86.228.76,BJ,True,37090.0,,1482388681.0,1433687293.0,46441124.0,BJ
30,197.234.221.0/24,3.0,Abandoned,,False,1445005602.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3705,2.4285,23436.0,197.234.221.226,BJ,True,37424.0,,1445005602.0,1435265369.0,9150940.0,BJ
31,41.216.47.0/24,3.0,Abandoned,2001:470::/32,False,1458738493.0,"['system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-no-flash-drive']",Probe,2001:470:c8da:100:ea94:f6ff:fe48:6576,6.3715,2.4295,23449.0,41.216.47.118,BJ,True,28683.0,6939.0,1458738493.0,1435133317.0,23501023.0,BJ
32,41.86.224.0/20,1.0,Connected,,False,1600959452.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'no-nat', 'office']",Probe,,6.4515,2.3515,24098.0,41.86.234.104,BJ,True,37090.0,,1599762232.0,1441208271.0,11601099.0,BJ
33,137.255.8.0/24,3.0,Abandoned,,False,1474862121.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,,6.3495,2.4005,25565.0,137.255.8.142,BJ,True,28683.0,,1474862121.0,1447756528.0,9579526.0,BJ
34,41.79.219.0/24,3.0,Abandoned,,False,1470414556.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-readonly-flash-drive']",Probe,,6.3685,2.3895,27452.0,41.79.219.213,BJ,True,37424.0,,1470414556.0,1454432440.0,4920479.0,BJ
35,154.72.112.0/20,3.0,Abandoned,,False,1482742157.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3505,2.4195,28156.0,,BJ,False,36924.0,,1482742157.0,1475828623.0,6838064.0,BJ
36,154.72.112.0/20,3.0,Abandoned,,False,1477917317.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3595,2.4305,28164.0,,BJ,False,36924.0,,1477917317.0,1474025233.0,3934543.0,BJ
37,41.85.160.0/19,3.0,Abandoned,,False,1514532159.0,"['cable', 'home', 'ipv4', 'ipv6', '6to4', 'adsl', 'hackerspace', 'system-v3', 'lte', 'native-ipv4', 'system-ipv4-capable', 'system-ipv4-rfc1918', '4g']",Probe,,6.5005,2.6075,28807.0,41.85.176.27,BJ,True,28683.0,,1514532159.0,1478034297.0,10656922.0,BJ
38,41.86.224.0/20,3.0,Abandoned,,False,1588311837.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-readonly-flash-drive']",Probe,,6.3495,2.3775,28815.0,41.86.230.252,BJ,True,37090.0,,1588311837.0,1476798410.0,67774452.0,BJ
39,197.234.216.0/21,3.0,Abandoned,,False,1522191606.0,"['cable', 'office', 'nat', 'ipv4', 'ipv6', '6to4', 'wireless-isp', 'system-v3', 'lte', 'native-ipv4', 'system-ipv4-capable', 'system-ipv4-rfc1918', '4g', 'system-dns-problem-suspected']",Probe,,6.3785,2.4685,28822.0,197.234.221.94,BJ,True,37424.0,,1522191606.0,1477825491.0,26908099.0,BJ
40,41.85.160.0/19,3.0,Abandoned,,False,1532961036.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,,6.3475,2.4195,28840.0,41.85.161.70,BJ,True,28683.0,,1532961036.0,1476786465.0,48440792.0,BJ
41,41.85.160.0/19,3.0,Abandoned,,False,1490088533.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,,6.3475,2.4195,28841.0,41.85.161.103,BJ,True,28683.0,,1490088533.0,1476790834.0,9828663.0,BJ
42,196.192.24.0/21,3.0,Abandoned,,False,,"['system-v3', 'system-ipv4-capable', 'system-flash-drive-filesystem-corrupted']",Probe,,6.4195,2.3405,30164.0,196.192.27.59,BJ,True,28683.0,,1491217102.0,,1134.0,BJ
43,41.85.181.0/24,2.0,Disconnected,,False,1594485479.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,6.3675,2.3915,32381.0,41.85.181.94,BJ,True,328228.0,,1594485479.0,1526629037.0,51530452.0,BJ
44,41.79.216.0/24,3.0,Abandoned,,False,1584724541.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', '4g', 'system-flash-drive-filesystem-corrupted']",Probe,,6.3695,2.3915,32384.0,41.79.216.41,BJ,True,37424.0,,1584724541.0,1526475480.0,1876159.0,BJ
45,81.91.235.0/24,1.0,Connected,,False,1600959452.0,"['system-ipv4-stable-30d', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-works', 'system-ipv4-stable-1d']",Probe,,6.3575,2.4385,33221.0,81.91.235.197,BJ,True,28683.0,,1600076357.0,1528899814.0,59703500.0,BJ
46,197.234.216.0/21,3.0,Abandoned,,False,1522191610.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-dns-problem-suspected']",Probe,,6.3785,2.4795,33553.0,197.234.221.94,BJ,True,37424.0,,1522191610.0,1512931958.0,2011923.0,BJ
47,41.85.184.0/24,3.0,Abandoned,,False,1579679620.0,"['system-auto-geoip-city', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",Probe,,6.6375,1.7215,51391.0,,BJ,False,28683.0,,1579679620.0,1579020637.0,650076.0,BJ
48,,0.0,Never Connected,,False,,['system-v4'],Probe,,6.3675,2.3885,51421.0,,BJ,True,,,,,0.0,BJ
49,156.0.213.0/24,3.0,Abandoned,,False,1568989648.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-no-controller-connection', 'system-v4']",Probe,,6.3695,2.3885,51425.0,156.0.213.42,BJ,True,37136.0,,1568989648.0,1568985971.0,3677.0,BJ
50,,0.0,Never Connected,,False,,['system-v4'],Probe,,6.3675,2.3905,51461.0,,BJ,True,,,,,0.0,BJ
51,41.85.160.0/19,3.0,Abandoned,,False,1568996669.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",Probe,,9.3475,2.6395,51541.0,41.85.161.175,BJ,True,28683.0,,1568996669.0,1568975753.0,17099.0,BJ
52,41.85.160.0/19,3.0,Abandoned,,False,1569532129.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",Probe,,6.3715,2.3915,51798.0,41.85.161.146,BJ,True,28683.0,,1569532129.0,1568925204.0,582577.0,BJ
53,41.86.248.0/22,2.0,Disconnected,,False,1597057964.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",Probe,,6.3675,2.3875,51810.0,41.86.248.123,BJ,True,37090.0,,1597057964.0,1594228020.0,798334.0,BJ
54,81.91.234.0/24,3.0,Abandoned,,False,1569005249.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",Probe,,6.3805,2.4415,51887.0,81.91.234.18,BJ,True,28683.0,,1569005249.0,1568989101.0,12564.0,BJ
